rank,session_id,entity_id,timestamp,risk_score,predicted_type,predicted_confidence,explanation,true_label
1228,5ea357bd,user_0000,2026-06-14 12:50:35.000000,0.0006980746984481812,impossible_travel,0.5853428244590759,flagged due to unusual session duration + large geographic jump from last known location,normal
1229,5057c48d,user_0258,2026-06-12 10:55:44.000000,0.0006978993769735098,normal,0.8239796161651611,flagged due to implausible geo-velocity (impossible travel) + unusual session duration,normal
1230,746dc445,user_0228,2026-06-10 11:46:42.000000,0.0006972691626287997,normal,0.7214664816856384,flagged due to unusual session duration + atypical time-of-day,normal
1231,8c43af42,service_account_0120,2026-06-14 02:27:41.000000,0.000696424744091928,normal,0.5899360179901123,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1232,a09e8425,user_0043,2026-06-08 15:23:38.000000,0.000696253206115216,normal,0.7987514138221741,flagged due to large geographic jump from last known location + implausible geo-velocity (impossible travel),normal
1233,a39b281b,user_0174,2026-06-13 13:55:47.000000,0.0006960064056329429,normal,0.6094223856925964,flagged due to unusual session duration + large geographic jump from last known location,normal
1234,fc2fe67d,user_0130,2026-06-10 13:57:53.000000,0.0006958419107832015,normal,0.5936889052391052,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1235,6cf4cfac,edge_device_0192,2026-06-09 21:25:14.000000,0.0006954680429771543,normal,0.9693841934204102,flagged due to unusual session duration + atypical time-of-day,normal
1236,113ed2d2,service_account_0012,2026-06-14 14:23:26.000000,0.0006952900439500809,normal,0.7930509448051453,flagged due to unusual session duration + atypical time-of-day,normal
1237,8a965d9b,user_0010,2026-06-09 09:00:08.000000,0.000695015478413552,impossible_travel,0.7138887047767639,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1238,65545c16,user_0255,2026-06-11 11:56:13.000000,0.0006948313675820827,normal,0.9092352390289307,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1239,83f7f0c7,user_0178,2026-06-12 10:35:47.000000,0.0006939740269444883,normal,0.6505922079086304,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1240,49614aea,service_account_0260,2026-06-09 05:54:40.000000,0.0006939247832633555,impossible_travel,0.5789067149162292,flagged due to large geographic jump from last known location + unusual session duration,normal
1241,67f8c606,user_0139,2026-06-11 11:43:03.000000,0.0006932201213203371,impossible_travel,0.6297552585601807,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1242,ed8bafc6,user_0178,2026-06-08 15:36:06.000000,0.0006931028910912573,normal,0.6681056618690491,flagged due to unusual session duration + atypical time-of-day,normal
1243,eb67fe24,edge_device_0011,2026-06-10 16:26:46.000000,0.0006930226227268577,impossible_travel,0.5230273604393005,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1244,b40c47cf,service_account_0115,2026-06-14 09:19:14.000000,0.0006929691298864782,normal,0.5090047717094421,flagged due to large geographic jump from last known location + unusual session duration,normal
1245,e4d41966,service_account_0213,2026-06-08 07:43:20.000000,0.0006928060320205986,normal,0.7436745762825012,flagged due to atypical time-of-day + unusual session duration,normal
1246,8ba1d419,service_account_0204,2026-06-09 17:39:05.000000,0.0006926608621142805,impossible_travel,0.6155259609222412,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1247,af8101a8,user_0263,2026-06-09 10:21:54.000000,0.0006925818743184209,normal,0.6163404583930969,flagged due to unusual session duration + atypical time-of-day,normal
1248,32e4c6de,service_account_0294,2026-06-14 23:38:50.000000,0.000691904395353049,normal,0.5890666246414185,flagged due to large geographic jump from last known location + unusual session duration,normal
1249,83a7f64f,user_0097,2026-06-14 17:40:12.000000,0.00069099833490327,normal,0.7088159322738647,flagged due to unusual session duration + large geographic jump from last known location,normal
1250,f3ff3ebc,user_0200,2026-06-08 13:32:44.000000,0.0006908080540597439,normal,0.5927380323410034,flagged due to large geographic jump from last known location + unusual session duration,normal
1251,deb60cef,user_0016,2026-06-13 11:26:55.000000,0.0006906721391715109,impossible_travel,0.5248710513114929,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1252,8986b1b2,service_account_0031,2026-06-13 09:05:04.000000,0.0006905641639605165,normal,0.692815363407135,flagged due to unusual session duration + atypical time-of-day,normal
1253,155af540,user_0288,2026-06-13 13:48:32.000000,0.0006900688167661428,impossible_travel,0.6220417618751526,flagged due to large geographic jump from last known location + unusual session duration,normal
1254,18896638,user_0291,2026-06-13 11:53:02.000000,0.0006899971049278975,impossible_travel,0.6003778576850891,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1255,5c205379,service_account_0180,2026-06-11 01:04:22.000000,0.0006897344719618559,normal,0.8640269041061401,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1256,d8be2353,user_0223,2026-06-08 10:02:35.000000,0.0006890225922688842,normal,0.8244997262954712,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1257,dde73c2e,service_account_0287,2026-06-10 23:09:49.000000,0.0006889093201607466,impossible_travel,0.5882617235183716,flagged due to large geographic jump from last known location + unusual session duration,normal
1258,d0e6885a,edge_device_0141,2026-06-08 16:58:33.000000,0.0006886778865009546,normal,0.7147888541221619,flagged due to implausible geo-velocity (impossible travel) + unusual session duration,normal
1259,9be7411a,user_0145,2026-06-14 11:01:26.000000,0.0006869402131997049,impossible_travel,0.5640239119529724,flagged due to large geographic jump from last known location + unusual session duration,normal
1260,3eae8dfb,user_0142,2026-06-08 16:53:24.000000,0.0006869068020023406,normal,0.5061638951301575,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1261,5b43fde1,user_0123,2026-06-13 14:41:59.000000,0.0006864663446322083,impossible_travel,0.5740111470222473,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1262,478ab31e,edge_device_0004,2026-06-11 07:12:05.000000,0.0006863722228445113,normal,0.8557762503623962,flagged due to unusual session duration + atypical time-of-day,normal
1263,42e15f41,edge_device_0013,2026-06-13 15:35:35.000000,0.0006857883417978883,normal,0.7094293236732483,flagged due to unusual session duration + large geographic jump from last known location,normal
1264,c90ae947,edge_device_0110,2026-06-11 14:20:53.000000,0.0006851167418062687,normal,0.719028115272522,flagged due to unusual session duration + large geographic jump from last known location,normal
1265,bf1c97d8,edge_device_0127,2026-06-13 18:24:29.000000,0.0006846761680208147,normal,0.8150680661201477,flagged due to implausible geo-velocity (impossible travel) + unusual session duration,normal
1266,a1c0c676,user_0168,2026-06-13 14:44:05.000000,0.0006846474716439843,normal,0.571491539478302,flagged due to atypical time-of-day + large geographic jump from last known location,normal
1267,9adc7e6c,user_0246,2026-06-11 11:08:15.000000,0.0006846413016319275,normal,0.576744019985199,flagged due to unusual session duration + large geographic jump from last known location,normal
1268,b1ca54ad,user_0006,2026-06-10 07:56:19.000000,0.0006843408918939531,impossible_travel,0.6249687671661377,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1269,c4cc0d51,service_account_0299,2026-06-12 02:48:29.000000,0.0006840285495854914,impossible_travel,0.5116820335388184,flagged due to large geographic jump from last known location + unusual session duration,normal
1270,5381e976,service_account_0294,2026-06-09 22:18:13.000000,0.0006839724956080317,impossible_travel,0.539727509021759,flagged due to large geographic jump from last known location + unusual session duration,normal
1271,52e1f890,user_0073,2026-06-11 11:55:26.000000,0.0006837884429842234,normal,0.8286077976226807,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1272,0c631782,user_0093,2026-06-10 16:58:43.000000,0.0006835850654169917,normal,0.875525176525116,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1273,bb6b3496,service_account_0221,2026-06-13 16:41:06.000000,0.000683274120092392,impossible_travel,0.5080322623252869,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1274,b506ec6f,edge_device_0086,2026-06-11 15:14:00.000000,0.0006826024036854506,impossible_travel,0.5631272196769714,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1275,88879a5d,service_account_0204,2026-06-10 21:59:51.000000,0.0006824691081419587,normal,0.6846081614494324,flagged due to unusual session duration + large geographic jump from last known location,normal
1276,0311198a,edge_device_0289,2026-06-14 14:18:20.000000,0.0006807424360886216,normal,0.81201171875,flagged due to unusual session duration + atypical time-of-day,normal
1277,9302d496,user_0135,2026-06-14 18:23:04.000000,0.0006806604214943945,normal,0.5574862360954285,flagged due to unusual session duration + large geographic jump from last known location,normal
1278,a3ba6c0a,user_0231,2026-06-11 15:23:18.000000,0.0006800949922762811,normal,0.9732313752174377,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1279,c9e77ce2,user_0104,2026-06-09 13:05:47.000000,0.0006798950489610434,impossible_travel,0.6561071872711182,flagged due to large geographic jump from last known location + unusual session duration,normal
1280,6c2e1a0c,service_account_0260,2026-06-14 02:18:14.000000,0.0006791153573431075,normal,0.5210064053535461,flagged due to unusual session duration + large geographic jump from last known location,normal
1281,ad157c75,user_0148,2026-06-09 16:56:12.000000,0.0006785935838706791,normal,0.934029757976532,flagged due to implausible geo-velocity (impossible travel) + unusual session duration,normal
1282,715f2c0b,edge_device_0268,2026-06-14 18:06:00.000000,0.000678506912663579,normal,0.8494578003883362,flagged due to unusual session duration + atypical time-of-day,normal
1283,17a73416,service_account_0085,2026-06-10 00:08:29.000000,0.0006782421260140836,normal,0.6209107041358948,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1284,d923c191,edge_device_0235,2026-06-13 23:28:20.000000,0.0006780721596442163,impossible_travel,0.5409403443336487,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1285,1397a899,edge_device_0185,2026-06-14 04:18:40.000000,0.0006776868249289691,normal,0.7525116205215454,flagged due to unusual session duration + atypical time-of-day,normal
1286,dc6fedbc,user_0241,2026-06-08 10:06:42.000000,0.0006768464809283614,normal,0.7992016673088074,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1287,6a8f7dc0,user_0070,2026-06-10 15:42:09.000000,0.0006766758160665631,normal,0.7669367790222168,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1288,d378df28,user_0280,2026-06-08 15:43:08.000000,0.0006766623118892312,normal,0.8256117105484009,flagged due to implausible geo-velocity (impossible travel) + unusual session duration,normal
1289,5f4114dd,user_0000,2026-06-08 11:17:39.000000,0.0006763070705346763,impossible_travel,0.6375006437301636,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1290,fbaed38b,edge_device_0218,2026-06-08 05:56:46.000000,0.000676172727253288,normal,0.8223888278007507,flagged due to unusual session duration + atypical time-of-day,normal
1291,65751e25,edge_device_0008,2026-06-10 05:09:30.000000,0.0006756119546480477,normal,0.8150453567504883,flagged due to atypical time-of-day + unusual session duration,normal
1292,4b590849,user_0217,2026-06-13 13:12:28.000000,0.0006754951318725944,normal,0.8098199963569641,flagged due to unusual session duration + large geographic jump from last known location,normal
1293,af88ea12,user_0036,2026-06-08 14:09:39.000000,0.0006752232438884676,impossible_travel,0.6342386603355408,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1294,b5fc7591,user_0215,2026-06-10 10:02:03.000000,0.0006751723703928292,normal,0.5153129696846008,flagged due to large geographic jump from last known location + unusual session duration,normal
1295,ac3984ba,user_0250,2026-06-09 14:12:40.000000,0.0006742945988662541,impossible_travel,0.5994056463241577,flagged due to large geographic jump from last known location + unusual session duration,normal
1296,540ba3b3,edge_device_0206,2026-06-09 12:57:12.000000,0.0006738933734595776,normal,0.7929214835166931,flagged due to unusual session duration + large geographic jump from last known location,normal
1297,c6844a1b,user_0275,2026-06-09 11:18:43.000000,0.0006725604180246592,normal,0.8249770402908325,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1298,a93cd8e7,user_0096,2026-06-14 17:57:34.000000,0.0006721906829625368,normal,0.7501034736633301,flagged due to unusual session duration + atypical time-of-day,normal
1299,1f12993e,edge_device_0129,2026-06-09 21:14:33.000000,0.0006720811361446977,impossible_travel,0.5852198600769043,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1300,18b6c609,service_account_0072,2026-06-09 23:44:33.000000,0.0006718026124872267,normal,0.5968413949012756,flagged due to unusual session duration + large geographic jump from last known location,normal
1301,564b6bbc,service_account_0033,2026-06-08 13:03:40.000000,0.0006716992356814444,normal,0.8620145916938782,flagged due to unusual session duration + atypical time-of-day,normal
1302,ae50d8f9,user_0087,2026-06-11 11:00:11.000000,0.0006716771167702973,normal,0.6093965172767639,flagged due to unusual session duration + large geographic jump from last known location,normal
1303,3486e52b,service_account_0284,2026-06-09 23:57:32.000000,0.0006713357288390398,normal,0.6431850790977478,flagged due to unusual session duration + atypical time-of-day,normal
1304,34dc9ff6,edge_device_0202,2026-06-14 23:48:47.000000,0.0006709449226036668,normal,0.6586598753929138,flagged due to unusual session duration + large geographic jump from last known location,normal
1305,df3d3f6e,service_account_0085,2026-06-09 15:36:44.000000,0.0006709062145091593,normal,0.7947094440460205,flagged due to unusual session duration + large geographic jump from last known location,normal
1306,5039b0c0,service_account_0049,2026-06-09 01:44:18.000000,0.0006708914879709482,impossible_travel,0.5477870106697083,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1307,2a397c97,user_0156,2026-06-12 14:51:34.000000,0.0006698118522763252,normal,0.9391463398933411,flagged due to implausible geo-velocity (impossible travel) + unusual session duration,normal
1308,b740f37e,edge_device_0020,2026-06-09 14:47:00.000000,0.0006695380434393883,normal,0.7923133373260498,flagged due to implausible geo-velocity (impossible travel) + unusual session duration,normal
1309,af6335d2,user_0094,2026-06-10 12:57:21.000000,0.0006694595795124769,normal,0.5370102524757385,flagged due to atypical time-of-day + large geographic jump from last known location,normal
1310,18b4b01d,service_account_0161,2026-06-11 18:48:19.000000,0.0006694471230730414,normal,0.7500492930412292,flagged due to unusual session duration + large geographic jump from last known location,normal
1311,5ee86231,edge_device_0270,2026-06-14 18:53:24.000000,0.0006688559078611434,normal,0.5709798336029053,flagged due to atypical time-of-day + large geographic jump from last known location,normal
1312,02a32d08,edge_device_0042,2026-06-13 18:27:32.000000,0.0006684685358777642,normal,0.6839803457260132,flagged due to unusual session duration + large geographic jump from last known location,normal
1313,1258cca5,edge_device_0098,2026-06-10 06:19:33.000000,0.0006682181847281754,normal,0.8355218768119812,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1314,f2a408e6,user_0286,2026-06-10 12:28:26.000000,0.0006673425086773932,normal,0.8552338480949402,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1315,2b91af05,service_account_0196,2026-06-13 21:45:52.000000,0.0006668131682090461,normal,0.6322011947631836,flagged due to unusual session duration + large geographic jump from last known location,normal
1316,b1bc35c4,edge_device_0021,2026-06-11 18:54:58.000000,0.0006665326654911041,normal,0.6545268297195435,flagged due to atypical time-of-day + large geographic jump from last known location,normal
1317,30271dfd,user_0242,2026-06-12 10:23:18.000000,0.0006657381891272962,impossible_travel,0.51558518409729,flagged due to atypical time-of-day + large geographic jump from last known location,normal
1318,8039128c,service_account_0002,2026-06-11 11:03:18.000000,0.0006653965683653951,normal,0.63131183385849,flagged due to atypical time-of-day + unusual session duration,normal
1319,022d9996,user_0027,2026-06-13 12:34:51.000000,0.0006652504089288414,impossible_travel,0.5914157629013062,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1320,b8296a67,service_account_0230,2026-06-08 22:48:02.000000,0.0006647728732787073,normal,0.9125598669052124,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1321,66d5158a,service_account_0100,2026-06-14 05:12:33.000000,0.0006647228146903217,normal,0.908937931060791,flagged due to unusual session duration + atypical time-of-day,normal
1322,d5033d71,edge_device_0197,2026-06-10 18:12:20.000000,0.0006644849781878293,normal,0.6154358386993408,flagged due to unusual session duration + large geographic jump from last known location,normal
1323,6f85ea8e,service_account_0144,2026-06-11 05:46:43.000000,0.0006643424858339131,normal,0.5259217023849487,flagged due to large geographic jump from last known location + unusual session duration,normal
1324,e1fa21b6,edge_device_0289,2026-06-10 09:38:22.000000,0.000663605285808444,normal,0.8621737360954285,flagged due to unusual session duration + atypical time-of-day,normal
1325,ccac069e,user_0176,2026-06-14 09:21:45.000000,0.0006633551674894989,normal,0.9463583827018738,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1326,869e951a,edge_device_0206,2026-06-08 20:21:55.000000,0.0006630615680478513,normal,0.8867992162704468,flagged due to unusual session duration + atypical time-of-day,normal
1327,5dd5334f,edge_device_0014,2026-06-14 01:39:52.000000,0.0006622803630307317,normal,0.8657854199409485,flagged due to unusual session duration + atypical time-of-day,normal
1328,ba5db97a,user_0146,2026-06-10 12:51:11.000000,0.0006620392668992281,normal,0.6698416471481323,flagged due to atypical time-of-day + large geographic jump from last known location,normal
1329,81e09fc0,edge_device_0017,2026-06-12 20:54:31.000000,0.0006620140629820526,normal,0.7880756855010986,flagged due to unusual session duration + atypical time-of-day,normal
1330,a4fab559,edge_device_0129,2026-06-10 17:53:58.000000,0.0006619147607125342,normal,0.6434938907623291,flagged due to large geographic jump from last known location + implausible geo-velocity (impossible travel),normal
1331,339877ae,user_0096,2026-06-08 16:44:08.000000,0.0006615306483581662,normal,0.9532757997512817,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1332,85636f87,user_0173,2026-06-13 10:30:22.000000,0.0006614206358790398,normal,0.8405904173851013,flagged due to unusual session duration + large geographic jump from last known location,normal
1333,9f9fee03,user_0228,2026-06-14 12:52:26.000000,0.000661353231407702,impossible_travel,0.5439521670341492,flagged due to large geographic jump from last known location + unusual session duration,normal
1334,8ba8030b,service_account_0083,2026-06-13 00:07:12.000000,0.0006609757547266781,impossible_travel,0.5126446485519409,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1335,af7fd2f7,user_0173,2026-06-08 09:20:50.000000,0.0006601025816053152,impossible_travel,0.5787827372550964,flagged due to atypical time-of-day + large geographic jump from last known location,normal
1336,d45c9ed4,user_0283,2026-06-10 11:25:48.000000,0.000659517478197813,impossible_travel,0.5710318088531494,flagged due to large geographic jump from last known location + unusual session duration,normal
1337,bacd5f21,user_0201,2026-06-08 14:37:18.000000,0.0006591072306036949,normal,0.9431797862052917,flagged due to implausible geo-velocity (impossible travel) + atypical time-of-day,normal
1338,31a431d7,user_0005,2026-06-09 16:35:54.000000,0.0006588361575268209,normal,0.5793167352676392,flagged due to large geographic jump from last known location + unusual session duration,normal
1339,cf4417e3,user_0271,2026-06-13 14:30:33.000000,0.0006585292285308242,impossible_travel,0.5476197004318237,flagged due to large geographic jump from last known location + unusual session duration,normal
1340,3993ff2e,service_account_0171,2026-06-08 12:07:10.000000,0.0006585191586054862,normal,0.7826550006866455,flagged due to unusual session duration + large geographic jump from last known location,normal
1341,0dced2fb,user_0137,2026-06-14 12:22:44.000000,0.0006582550122402608,impossible_travel,0.6123093962669373,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1342,33b24e29,user_0123,2026-06-14 14:22:07.000000,0.0006576417363248765,impossible_travel,0.5593520402908325,flagged due to large geographic jump from last known location + unusual session duration,normal
1343,92ec74ef,edge_device_0127,2026-06-10 11:48:26.000000,0.0006574593717232347,normal,0.7278725504875183,flagged due to atypical time-of-day + unusual session duration,normal
1344,56173706,user_0199,2026-06-14 11:21:52.000000,0.0006570428377017379,impossible_travel,0.5403749942779541,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1345,7278ebd4,service_account_0131,2026-06-14 04:05:29.000000,0.0006557800807058811,normal,0.7970336079597473,flagged due to unusual session duration + atypical time-of-day,normal
1346,503531ab,user_0216,2026-06-13 15:09:27.000000,0.000655537296552211,impossible_travel,0.5501474142074585,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1347,a44e4b6c,user_0272,2026-06-08 12:23:46.000000,0.000655537296552211,impossible_travel,0.6020591259002686,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1348,21f9a02a,edge_device_0153,2026-06-14 23:05:42.000000,0.0006554608116857708,normal,0.5215639472007751,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1349,60961f8a,edge_device_0198,2026-06-10 18:12:00.000000,0.0006553643033839762,normal,0.6124527454376221,flagged due to large geographic jump from last known location + implausible geo-velocity (impossible travel),normal
1350,f2b0338b,service_account_0299,2026-06-09 14:11:13.000000,0.0006550567341037095,normal,0.7020012736320496,flagged due to unusual session duration + large geographic jump from last known location,normal
1351,9e9e46f2,user_0147,2026-06-10 13:35:59.000000,0.0006545771029777825,normal,0.7812714576721191,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1352,14818545,edge_device_0133,2026-06-09 21:47:15.000000,0.0006543488707393408,normal,0.8512508273124695,flagged due to implausible geo-velocity (impossible travel) + atypical time-of-day,normal
1353,f325f7ff,user_0210,2026-06-11 12:42:46.000000,0.0006542291375808418,normal,0.6117562651634216,flagged due to unusual session duration + large geographic jump from last known location,normal
1354,2170aaa2,user_0265,2026-06-09 15:25:10.000000,0.0006536631844937801,normal,0.952988862991333,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1355,be9500b0,edge_device_0238,2026-06-14 04:13:00.000000,0.0006536358268931508,normal,0.6385380625724792,flagged due to unusual session duration + large geographic jump from last known location,normal
1356,5ee4332f,user_0189,2026-06-13 12:04:13.000000,0.0006532518891617656,normal,0.4987151324748993,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1357,a5fb5ab1,service_account_0107,2026-06-14 08:39:57.000000,0.0006531351828016341,impossible_travel,0.5094547271728516,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1358,ce7cc045,service_account_0193,2026-06-10 05:48:58.000000,0.0006531301769427955,normal,0.5734061002731323,flagged due to unusual session duration + large geographic jump from last known location,normal
1359,b34e2f72,edge_device_0127,2026-06-09 23:42:59.000000,0.0006530193495564163,normal,0.5651219487190247,flagged due to unusual session duration + large geographic jump from last known location,normal
1360,cc758790,user_0043,2026-06-11 12:16:59.000000,0.0006529932143166661,impossible_travel,0.5414746999740601,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1361,9a758ad1,edge_device_0021,2026-06-12 04:24:04.000000,0.0006529111415147781,normal,0.6080430150032043,flagged due to unusual session duration + large geographic jump from last known location,normal
1362,4630a690,service_account_0032,2026-06-11 15:01:23.000000,0.000652763934340328,normal,0.8804550170898438,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1363,5f05503a,user_0091,2026-06-11 12:14:30.000000,0.0006527075893245637,normal,0.8196669816970825,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1364,d7699266,user_0079,2026-06-14 12:05:31.000000,0.000652603164780885,normal,0.8086828589439392,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1365,01509881,user_0103,2026-06-08 13:25:19.000000,0.0006523818010464311,normal,0.9772739410400391,flagged due to implausible geo-velocity (impossible travel) + unusual session duration,normal
1366,9a8bfa00,user_0286,2026-06-14 14:19:15.000000,0.0006519600283354521,normal,0.9044714570045471,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1367,6bbf4e2a,user_0030,2026-06-11 11:33:39.000000,0.0006514442502520978,impossible_travel,0.5039143562316895,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1368,3db82372,user_0269,2026-06-11 12:45:49.000000,0.0006510810926556587,impossible_travel,0.5526574850082397,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1369,fe63fd83,service_account_0061,2026-06-08 12:40:52.000000,0.0006509405793622136,impossible_travel,0.5463898181915283,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1370,571b7cab,edge_device_0129,2026-06-10 16:30:32.000000,0.0006508608348667622,normal,0.9544531106948853,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1371,5c488507,user_0069,2026-06-09 12:11:01.000000,0.0006507554207928479,normal,0.6552505493164062,flagged due to atypical time-of-day + unusual session duration,normal
1372,5310b768,user_0080,2026-06-10 12:24:41.000000,0.0006500202580355108,impossible_travel,0.6284132599830627,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1373,2bad31f4,user_0263,2026-06-12 10:01:24.000000,0.0006499524461105466,normal,0.7682598829269409,flagged due to unusual session duration + large geographic jump from last known location,normal
1374,71bd20cb,edge_device_0153,2026-06-08 23:30:24.000000,0.0006498245056718588,normal,0.7696065902709961,flagged due to unusual session duration + atypical time-of-day,normal
1375,b4c838de,edge_device_0118,2026-06-09 10:29:41.000000,0.0006497375434264541,normal,0.5995367765426636,flagged due to unusual session duration + large geographic jump from last known location,normal
1376,7618b0e5,user_0234,2026-06-12 12:39:19.000000,0.0006494143744930625,normal,0.7428925037384033,flagged due to unusual session duration + large geographic jump from last known location,normal
1377,9fdea6e2,user_0099,2026-06-10 09:57:28.000000,0.0006492930697277188,normal,0.6070168614387512,flagged due to unusual session duration + atypical time-of-day,normal
1378,a07b9f86,user_0172,2026-06-14 12:28:07.000000,0.0006490276427939534,normal,0.8423539400100708,flagged due to unusual session duration + atypical time-of-day,normal
1379,b780eb47,user_0215,2026-06-09 10:47:06.000000,0.0006488992949016392,normal,0.6970533728599548,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1380,7134b68e,user_0076,2026-06-13 11:55:26.000000,0.0006486204802058637,normal,0.6401416063308716,flagged due to unusual session duration + atypical time-of-day,normal
1381,52513dbe,service_account_0115,2026-06-12 20:16:54.000000,0.0006481785676442087,normal,0.7737794518470764,flagged due to unusual session duration + large geographic jump from last known location,normal
1382,4b710ab8,user_0181,2026-06-14 12:21:26.000000,0.0006475445115938783,normal,0.5342360138893127,flagged due to unusual session duration + large geographic jump from last known location,normal
1383,a3fe5a36,user_0212,2026-06-13 12:49:37.000000,0.0006471989909186959,normal,0.510028600692749,flagged due to unusual session duration + large geographic jump from last known location,normal
1384,8adfc4bd,edge_device_0154,2026-06-09 14:10:45.000000,0.0006471329834312201,normal,0.9413081407546997,flagged due to unusual session duration + implausible geo-velocity (impossible travel),normal
1385,ca0e8597,user_0050,2026-06-09 14:13:38.000000,0.0006470935186371207,impossible_travel,0.5397969484329224,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1386,ce03ec5a,edge_device_0289,2026-06-10 08:39:57.000000,0.0006463994504883885,normal,0.5649901032447815,flagged due to unusual session duration + large geographic jump from last known location,normal
1387,32424806,user_0215,2026-06-12 11:12:43.000000,0.000645585882011801,impossible_travel,0.6548852920532227,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1388,b1f80f40,user_0019,2026-06-13 08:48:11.000000,0.0006455329130403697,impossible_travel,0.5445896983146667,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1389,1d17defd,service_account_0058,2026-06-10 18:44:28.000000,0.0006443985039368272,impossible_travel,0.5200595855712891,flagged due to large geographic jump from last known location + atypical time-of-day,normal
1390,cc6797cc,edge_device_0289,2026-06-12 12:12:39.000000,0.000644129584543407,normal,0.8242773413658142,flagged due to unusual session duration + large geographic jump from last known location,normal
1391,af8b07a3,user_0047,2026-06-14 13:52:50.000000,0.0006441142759285867,normal,0.7698665857315063,flagged due to implausible geo-velocity (impossible travel) + large geographic jump from last known location,normal
1392,d386a261,edge_device_0185,2026-06-12 10:40:00.000000,0.0006440940196625888,normal,0.5915621519088745,flagged due to unusual session duration + large geographic jump from last known location,normal
1393,5b3f7be3,user_0138,2026-06-09 11:45:39.000000,0.0006440795259550214,impossible_travel,0.5205007791519165,flagged due to atypical time-of-day + large geographic jump from last known location,normal
1394,054f465c,edge_device_0169,2026-06-10 20:40:27.000000,0.0006437478587031364,normal,0.6226864457130432,flagged due to unusual session duration + atypical time-of-day,normal
1395,e69dfd5d,service_account_0055,2026-06-14 08:02:50.000000,0.0006436791154555976,normal,0.5358409881591797,flagged due to large geographic jump from last known location + unusual session duration,normal
